Packet_Size,Packet_Count,Duration,Source_Port,Destination_Port,Protocol,TCP_Flags,Window_Size,TTL,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Fwd_Packet_Length_Max,Bwd_Packet_Length_Max,Flow_Bytes_s,Flow_Packets_s,Packet_Length_Mean,Packet_Length_Std
179,14630,1.7347063759577022,47093,80,0,2,1997,56,10.70032081622481,13167,4,152,11,843370.3941350318,8433.703941350319,199,1.446539448564633
64,35,95.46534216723845,36678,21,0,2,1278,87,182.61726383516591,18,1,64,36,60.095869002628405,0.35112806660551055,64,0.5145837462240123
890,16,107.85658344249282,56208,53,3,24,60426,101,254.5923351285238,56,70,695,822,5311.547691722307,60.72148979506669,564,56.99161321488856
596,10,916.5447629367725,50124,53,3,23,37392,77,774.4501413758151,82,44,1082,1124,984.2308363249692,31.139918638383193,572,69.67908986557593
107,12507,1.5834729900394506,15144,53,0,2,1808,42,4.177809550631812,11256,0,56,17,789846.1217004023,7898.461217004024,47,13.41644535848754
1170,138,183.00864902395503,54179,443,3,19,25960,106,1093.7809662138175,93,48,1120,741,3293.562898362845,85.96897999399778,841,152.9652226796983
976,240,1486.1029833460555,50472,443,0,24,16534,83,327.01320843448025,199,26,939,780,2488.162568929045,129.64928719927363,869,34.30537086032472
1384,508,232.15495654431743,24134,5555,1,24,32838,100,3255.820825119192,593,102,1326,1407,9568.166148188213,79.88299386095551,1221,12.919095985943173
1432,997,1021.9746495602616,13931,6666,1,25,16122,122,769.8046286505353,662,100,1359,1391,4973.377274306289,35.97162880361243,1230,63.88120900825073
100,2217,1119.9242508161315,55503,1433,0,24,8661,107,2834.4564228658814,1505,249,99,141,3794.158218270053,75.95754487893456,174,33.65737855489759
1483,601,909.2002531486428,58933,7777,1,24,20450,46,486.06228740354584,337,44,1373,1360,10291.207691743293,20.896848713995688,1439,0.7575587728220394
64,6,248.91550069752606,16298,110,0,2,3414,34,1557.252481104229,29,0,64,32,78.17072984950279,0.34965575724051656,64,3.6672303300385662
946,74,1130.92526180183,15643,8080,0,24,10147,63,2712.5626288056797,307,30,922,835,1237.0379466938405,34.809197918670975,765,88.08600085871956
837,66,597.3272445728303,9437,443,0,24,12067,122,426.31703860785234,163,73,832,950,7365.300173503687,84.26136452479437,944,9.316222107546066
772,319,775.3639390537927,17031,8080,0,24,15724,51,642.2234752609936,156,16,739,771,18405.93698521418,25.292947916896026,679,28.592571213946417
927,228,317.2067849170347,50140,443,0,24,8910,127,911.1373030274455,134,54,797,983,4592.797424807211,63.670185986714735,875,0.671530618048559
978,357,1289.6624486062433,26868,8080,0,24,21728,50,1387.3120820023867,213,12,919,739,1361.173013134396,32.995726174320886,721,4.836892166872233
766,288,489.6758910204649,2802,8080,0,24,10859,81,469.077818410905,175,64,702,862,8777.178388760381,37.13684246184482,693,18.779001899128026
122,2664,509.30035890344357,53032,22,0,24,4131,39,6091.077500403373,1051,542,126,119,13612.314940441558,103.63829877564332,147,11.589884628752039
88,1602,1599.8375648903273,55575,22,0,24,4379,45,958.2556068453412,1803,318,131,84,537.2409865436189,52.39514349754304,91,23.302432335589085
991,178,1459.6918061016434,13498,8080,0,24,17207,125,881.2620339833168,157,79,861,905,3208.555900768736,135.2888445632783,851,104.70486590116795
967,193,905.0921776286382,51175,80,1,17,28727,107,480.15324193139173,77,38,769,695,687.690448799093,47.50867627521002,482,225.3688714045201
164,5907,3.817215328365771,6507,80,0,2,1269,56,1.8349067457073076,5316,1,97,1,154746.3135261198,1547.4631352611982,180,27.451679555850824
196,505,4928.383075981894,55821,3389,0,24,9752,37,1505.182356642926,2171,465,143,120,1954.6026617126254,113.63041509042463,148,6.2028417777994385
64,19,50.903862564527884,8217,23,0,2,3592,39,1264.7359789041598,9,0,64,4,18.278227875516023,0.4721999721890272,64,1.3002005726481396
114,13868,1.0537017906873964,27582,80,0,2,1972,60,6.422837682026843,12481,0,79,14,1316121.8973494412,13161.218973494413,140,1.890372333320935
91,2606,577.7552156512874,56897,3306,0,24,5932,59,840.3160573631407,1843,594,117,113,1506.0764715662112,348.5923903767311,150,40.3720605812072
904,47,266.1087611483151,56270,53,3,17,39766,115,308.46740697363555,87,43,546,792,1640.0978196117755,6.265138528533514,681,118.16362894122739
764,107,109.22870060319282,57948,22,1,21,42270,66,881.6410630859616,57,19,507,747,587.0980639080162,16.691986284609943,486,46.01656578043379
696,26,443.59988806324105,62309,53,1,22,36527,118,997.8154982668974,19,34,1066,572,4899.314776400629,17.680248182558692,574,210.77579160804657
817,86,610.5257292400854,56375,443,0,18,60431,72,1500.7659090280133,97,13,532,1099,1469.056649217378,7.171464701672135,711,40.097560139215915
126,1175,1648.2886741484133,62210,3389,0,24,11657,119,4193.440311250802,2087,568,108,195,4885.764929033591,165.53611501503536,143,1.7675845886612898
964,266,966.3695444460998,14643,80,0,24,23473,126,509.74601966324263,248,29,813,903,8372.840642847383,78.87636105142178,668,57.31334202442069
805,71,869.3264568127402,37239,8080,0,24,12372,119,1438.110273993112,85,42,703,873,5187.372037444563,83.89339870399675,807,1.0031569298822907
1327,316,670.1278341206876,16158,6666,1,24,14859,83,451.11878501189494,363,58,1432,1343,8354.02531859382,112.87388436930355,1230,69.56379433624005
96,2516,1501.482020744043,58641,1433,0,24,16293,87,2085.917333203385,2398,317,191,110,3415.377272537385,105.76939973727056,128,14.811429460249704
174,9387,2.8344159286313175,13328,53,0,2,1342,35,11.926701543735094,8448,0,194,1,331179.3412243768,3311.793412243768,117,4.8091376019188035
143,13874,17.848891349174984,5405,53,0,2,1979,54,1.0335758909697894,12486,2,153,1,77730.31797093262,777.3031797093262,182,3.884996385621055
124,14545,4.536107987597216,49670,80,0,2,1205,58,12.924329504636717,13090,0,80,19,320649.33285912604,3206.4933285912603,57,2.218100896222685
721,152,755.9145595838661,30675,443,0,24,24153,122,1402.508855942109,211,66,996,729,9696.05457774938,44.26952169471306,719,2.185642806295691
816,83,1087.9375599320947,56558,22,0,16,53451,111,777.5573789997654,80,15,547,1147,3784.0479301795594,10.11651630658088,607,51.62673614682621
1104,164,236.6293969723,58073,22,1,20,40038,95,443.7155633227122,55,44,722,1017,1003.161314706141,25.083994395137154,671,132.14288788141374
140,854,3673.4024566275843,55349,22,0,24,11314,49,5728.063283077811,666,392,104,80,1098.1988114659537,73.16724654681373,152,0.11453135999209876
188,1226,979.1618021399242,60376,3306,0,24,12696,84,1028.6646849502447,1194,463,97,180,2259.1934164421305,118.79787212693854,87,0.09436595562667977
159,12356,2.352703544997393,4631,443,0,2,666,36,1.414885047087078,11120,4,134,17,525183.0400082851,5251.830400082851,164,8.588471463843554
1037,94,448.53092175107344,51866,22,3,22,53309,70,441.5388594731601,52,9,616,1009,868.8881299870889,37.678488549251824,949,328.96278863906275
144,735,2471.770491803645,52856,3306,0,24,15517,103,3427.0301682761715,1096,549,128,147,5069.7597957198695,212.40439413706676,95,4.471713965533913
136,2482,736.1400239339417,63940,23,0,24,4388,106,3250.1905576231566,690,187,123,149,4759.1893476427085,156.25966638926883,103,13.156671655951532
1478,574,4788.764487663906,29602,6666,0,24,29081,82,702.2918196764705,384,29,1460,1451,12809.955025758647,107.916413905871,1305,8.966891252553994
102,12136,2.4625943865226425,59271,443,0,2,1217,59,1.1935472979030035,10922,2,148,1,492813.5979850458,4928.135979850458,148,22.0087638740101
1117,64,240.6216460499659,52429,80,0,17,60061,112,1357.790779152675,24,60,607,639,656.5873040598501,6.452552376607681,972,109.50069574067588
891,310,265.71270903137906,27872,443,0,24,23619,87,2609.5897948791576,313,41,914,961,9000.491165282643,37.94734549233001,833,59.36224147511109
199,761,523.5305000278055,56728,3389,0,24,5433,108,2854.4278918280916,524,221,124,112,7737.140139587019,146.65627564055413,173,1.111364730717366
788,384,250.73561828106762,9035,8080,0,24,17135,86,525.3520130748999,126,13,881,935,6286.2148391414685,92.61812021119383,754,57.77901862291327
724,269,715.649263674107,57528,8080,0,24,27260,113,307.06371763579455,66,22,961,717,1818.2381081145875,90.23472980448035,831,0.03151127021912512
1494,626,367.0983946921485,38459,7777,0,24,13414,126,962.0360497115779,270,151,1411,1383,13124.209297744477,20.061853160558506,1446,49.7471892447887
688,194,143.06767703356684,62424,80,0,18,31502,98,1213.2727584773675,40,58,535,1064,1121.6000820809963,27.122121684155537,688,167.38178392897638
1144,63,411.324985980805,59949,80,0,23,24078,82,826.2027540773647,59,60,868,563,1100.2215716597507,6.852894703353681,532,71.07704041637717
149,6838,7.26883856824016,33465,80,0,2,1579,45,1.0307378601305444,6154,2,53,12,94072.80043165864,940.7280043165865,140,2.1512343147728585
1479,848,331.62909933201456,29710,5555,0,24,50263,124,721.1160711776722,388,105,1303,1328,5230.907392351487,61.33862359190984,1335,39.55324528356155
96,1263,1285.348700128956,64277,22,0,24,4907,90,1601.6988620797742,1579,222,195,150,996.3849479209498,151.32464925319323,175,26.610291039894683
1304,689,505.99254602735095,52503,6666,1,25,55372,39,718.180892781798,515,47,1437,1402,9227.878855492323,112.73797495025187,1442,12.876307376389853
64,40,619.025933398416,57651,995,0,2,2005,117,516.8863444284198,17,1,64,33,128.65562792216468,1.493017692835327,64,2.0240770652156512
71,5786,9.547946070578003,36799,53,0,2,1433,47,5.664867239421101,5207,4,183,19,60599.4206212534,605.994206212534,124,0.0071851605618309345
906,65,109.44836192647412,54404,80,1,19,20721,69,448.44302786463925,37,18,1171,1047,3239.908736809613,7.305676896576282,917,149.9166474129621
64,47,390.0284871541539,54845,21,0,2,2571,75,467.41511299492373,22,1,64,28,36.882521419389555,0.46699255706996556,64,1.2751361861044532
89,2369,529.1068715692545,63835,3389,0,24,4947,47,2215.5951073460287,1827,162,140,82,3128.8711734900767,51.92533062408002,153,32.3223545160582
1021,107,160.73276891458383,63885,80,1,24,31339,123,642.5886888963444,15,7,1083,729,923.0791452455146,5.61482183038925,759,150.2897970016903
1317,473,1141.0305557788047,24173,4444,1,24,31651,52,351.9925217578994,785,94,1468,1443,3771.6835068099713,92.52118938077383,1214,17.382232650876624
995,103,416.54860286864664,36268,8080,0,24,24449,112,308.9600031472861,121,54,990,795,2493.926528855013,86.33391605631087,764,3.070613867458834
1130,170,121.07508594169508,53924,22,3,18,26668,111,250.83021889240877,22,31,849,905,2141.5153829482774,85.58466261165306,433,133.2439995859857
637,196,288.38328551998904,51226,80,3,21,18398,80,710.4119923473281,64,65,535,1096,2619.1374063606986,19.762951605723828,946,25.422743742631713
64,48,62.5406435248257,46010,25,0,2,1682,71,486.35551795501806,23,1,64,17,54.42674431239419,0.4381455998604322,64,3.9272715137357874
165,11747,2.666959936504182,37636,443,0,2,1972,48,4.001342652417717,10572,3,69,15,440464.0594413211,4404.640594413211,159,4.073990167173088
59,7478,6.355469837870906,26157,443,0,2,568,58,5.96310302927483,6730,3,124,18,117662.4260796609,1176.6242607966092,140,4.355669677404798
133,2378,830.3527362277523,53893,3306,0,24,10508,107,1059.0935367399986,2141,428,155,182,3540.1946358025525,225.90750676511843,135,81.6746610523365
943,283,311.9412291774487,23324,8080,0,24,24558,54,949.7374037901941,163,35,937,977,1464.2355662832047,66.29216723932511,784,47.508759528967985
637,125,299.19072392851956,51017,443,3,16,64687,80,349.1213802350518,70,50,1072,617,1075.5301454189039,23.650376254528403,493,26.385731485987936
99,1374,1555.3296470824491,60981,3389,0,24,9398,39,3592.281721669699,2132,305,179,134,8358.329876039052,51.73789385660286,82,5.120361176827377
86,2689,1814.6556532249808,63828,3306,0,24,7854,76,4377.891213526526,1116,497,101,101,2782.010383615845,170.11315028070658,121,20.041954284347963
64,9,240.24018015138742,27861,23,0,2,3817,79,205.84980803366972,18,1,64,17,20.577420614152718,0.34260516819970244,64,0.9812121525223153
979,324,334.9677795294675,51736,443,0,24,15864,107,505.15057127831085,222,67,852,815,1401.2470830832967,32.38584352022143,874,41.13340291161375
823,106,302.20688568462856,26210,443,0,24,27244,80,2516.547694311694,309,37,767,957,7109.262448082052,40.90025887414596,738,12.552771773803052
773,192,408.15353466255635,22382,80,0,24,32507,58,1171.09591929314,203,11,732,921,5873.616204464127,28.16811089456857,682,30.365441696172706
983,30,881.1311223852931,54950,22,0,18,39684,96,2044.1027516623053,28,43,1083,1016,1220.7559169088731,34.82864405288952,475,365.3478387275811
64,15,324.258006781144,2977,110,0,2,3955,121,317.7473935021716,5,0,64,12,61.460386360042335,0.11053168604696138,64,3.638350966167397
64,26,980.0680061804958,24685,21,0,2,2671,33,361.1681277957767,9,1,64,18,29.032769158769643,0.20413019632034424,64,0.5551887711383943
1360,951,385.01068901183413,10407,4444,1,25,11792,124,674.8939019650387,298,67,1370,1487,13659.607584146084,101.122131163911,1415,0.528826657189748
64,16,338.5499864104418,3887,139,0,2,3774,66,156.71734221360967,27,1,64,36,14.917591705960398,0.6142577360433211,64,1.4817583391855862
64,36,749.8643185318244,35189,53,0,2,2683,83,189.17314227293699,18,0,64,37,26.79870733136692,0.25917171672545725,64,0.3044234797799606
64,24,317.91882648232803,41875,443,0,2,1730,100,135.21432608150792,14,1,64,2,349.8632496627383,0.14365485390616545,64,2.707496075113226
884,130,506.63294722330426,41986,8080,0,24,19323,58,533.297198606166,184,53,844,880,5860.878559230785,15.240687070518922,924,123.81196638161991
128,2679,6600.704761606825,57234,23,0,24,6869,33,2220.267073962091,1285,443,137,183,2910.9740043637244,70.75878985601148,138,7.4232583660573095
1389,149,1469.2607954300818,21556,9999,0,25,13379,104,515.4391690925293,340,168,1463,1335,3612.93916587012,135.28221004814185,1396,16.8404813763843
605,165,108.70365466199205,57667,443,1,18,36969,92,716.4956127935816,17,55,992,513,852.9101561985132,54.92790322558218,733,134.17791483884832
100,2242,2369.391306457825,64987,22,0,24,15359,45,1997.2539978267466,890,568,199,147,3288.3981601154273,203.96501807197117,158,95.6165737130329
1392,631,367.4032177609664,29681,7777,1,24,54464,102,760.5380042726483,568,96,1467,1366,4141.225826332771,41.83087993039486,1410,42.67109524194577
1324,556,1274.5027043096327,47440,6666,0,25,40995,41,1285.8411632594493,608,36,1490,1480,5769.602750317262,61.7926556507778,1346,105.11935944808567
1333,715,1668.7495168881064,1698,5555,0,25,63525,116,802.460982738523,454,146,1328,1341,66532.2918513795,22.27302495627663,1308,111.72372515483812
82,2459,1194.273783638026,54810,22,0,24,8691,64,663.0281732068376,2142,208,124,119,6058.324319953649,193.61156785780227,138,47.612936810794196
650,25,365.7724508391356,51793,80,0,22,46927,78,463.08138088438426,29,29,815,780,1049.5138875716923,19.65727133593642,520,57.169326859179115
1398,274,925.6089963314869,46635,6666,1,25,55969,49,2112.8627825483936,644,142,1335,1390,8935.062275305554,22.90144934457484,1245,31.105265346701398
64,41,66.85692866316714,8118,22,0,2,2570,32,170.67020163699763,7,0,64,33,51.43291384601304,0.3182036668208281,64,0.8449537940402089
871,153,1777.132862839841,5214,8080,0,24,24829,77,697.2073383075181,223,59,935,873,4220.172264358558,162.2195337274132,839,51.384021564197546
62,12528,1.2170853016527388,26399,53,0,2,1606,33,1.0002358865597616,11275,2,185,4,1029344.4496443779,10293.444496443779,171,27.916568829414064
953,371,1205.2700458879995,3732,80,0,24,21105,92,2344.082385593172,305,32,730,962,4956.029411422643,106.33515192173299,779,7.540188901425886
64,23,507.59595072592185,2642,23,0,2,1763,43,536.3099635233934,26,0,64,37,30.243576450542722,1.3763409231070605,64,6.765314012020378
884,88,478.7424999845244,43467,8080,0,24,27215,114,703.7598584978493,240,35,737,850,7304.622016060566,210.7315512188965,851,4.651531798197283
915,64,317.63280292422473,64219,80,3,19,47287,114,605.5885625928836,26,51,697,1062,1533.551970520814,14.06410302151147,474,61.687475389420406
172,2352,3220.029881955382,62892,23,0,24,4150,84,1675.3264331889384,1351,467,153,165,6121.21815247773,204.0912681166285,107,5.996693594263513
113,563,2412.760617413097,55448,22,0,24,8062,47,1889.6393621753216,1404,148,143,123,11438.933782583868,236.0361532306144,106,2.6417883065412253
101,5470,16.431644976565575,11316,443,0,2,1912,51,2.7151353863630447,4923,3,166,19,33289.42420433977,332.89424204339764,48,7.076398327595413
1482,735,1206.6309086332053,11936,9999,1,24,31048,69,346.0980175380711,351,101,1486,1405,3498.2369610476394,86.68459991543362,1362,23.325240378066226
185,8751,5.408586681724052,21564,53,0,2,2033,60,1.9427098674638161,7875,4,150,1,161798.27587066634,1617.9827587066634,176,4.821265542855161
1435,878,222.2538961586509,6020,9999,0,25,27058,73,451.6964800245186,518,95,1374,1366,9556.441845087615,41.76686406290317,1305,1.2745724584112472
64,14,118.90882878281145,35781,110,0,2,2683,93,389.1027539205719,11,0,64,21,20.478081151852244,0.27151918475646974,64,1.0565167874199184
64,45,445.1774384930598,56328,110,0,2,2161,117,301.0508972688334,22,0,64,6,70.4344063465683,0.2792394257691908,64,0.19847179430176792
77,6894,2.2330788285811685,15388,80,0,2,1233,58,3.032180431212149,6204,2,147,5,308721.7482770298,3087.2174827702975,159,28.189970524716724
764,390,1178.9266991664372,3869,80,0,24,8640,122,609.1507974082787,294,32,810,995,8569.345478719155,24.7510270195167,830,3.424489721803787
186,1369,849.3976416804024,60014,3306,0,24,12995,45,2613.0080636931566,537,116,171,118,13000.670270943256,60.03202328627269,175,1.3137043913432294
65,7463,2.8016420224509377,2490,80,0,2,1809,61,1.514355411076053,6716,1,48,18,266379.4996004238,2663.794996004238,168,8.350193542886984
184,9884,8.071180043674097,9069,80,0,2,717,61,1.2060498247098779,8895,3,155,7,122460.40785258813,1224.6040785258813,127,5.327951147521769
160,1380,1109.422754514067,62831,23,0,24,9843,100,9381.422186098225,1620,234,109,122,9443.48438265928,485.4197331936569,124,15.744429093229122
715,92,495.2823337391421,51860,80,3,20,18805,79,1145.8859940251398,29,86,588,767,1000.0262582122447,92.91116834810659,937,24.02251012053791
99,564,944.1114568175301,56669,3389,0,24,9769,88,1081.0850263292273,485,331,176,104,10135.447283774833,66.24788415667504,113,16.407243674767756
681,173,315.9740922477441,51064,443,3,17,36250,86,468.9588242608709,91,89,632,878,2759.6615081139485,30.828885621093235,976,26.367644064345587
1175,156,119.60571064915034,56782,53,1,18,46949,126,1425.3395947751742,99,96,977,1182,578.7118934251722,47.21965900618245,935,33.808908649535546
1421,407,293.2812499584407,18396,8888,1,25,10108,74,1434.2496806738657,285,32,1387,1367,7558.122334860994,79.57031045218966,1384,15.288561475217556
1302,899,1553.1880805014698,51614,9999,1,24,30146,47,847.9137327990785,474,171,1346,1406,18723.03737191927,23.699838835800982,1209,86.6305001308277
184,5936,3.3022932159676,52640,80,0,2,1677,41,1.1682858577969124,5342,3,51,9,179753.87440756685,1797.5387440756685,145,8.049628863807625
64,12,235.44536832221544,43063,53,0,2,1948,38,369.8486075924883,8,0,64,20,50.251434123693485,0.3212887843237083,64,0.9361985338211044
64,28,500.18918600908995,30987,139,0,2,2489,91,330.33764895533017,16,0,64,34,15.090808921779207,0.46461106464527413,64,0.8474960438271819
173,1354,5876.986968064304,51747,23,0,24,11036,90,1974.0015977919202,917,352,105,170,2969.5432556849305,435.2001830675781,174,57.73674129573658
673,122,673.5884321919698,55403,443,1,22,50468,83,302.43824907987505,40,75,939,723,2322.661196351929,10.370168687457086,508,96.36398198482075
81,8991,6.4903050613792885,10462,80,0,2,1101,38,1.3619101814835413,8091,0,144,15,138529.69798755925,1385.2969798755923,153,1.1249066603646698
180,2560,1889.8902796027314,54916,1433,0,24,12804,105,769.5939086537323,1561,146,118,103,1475.2076937105328,201.66711668250753,109,12.756847173165113
860,107,212.947541695815,50102,53,3,16,60493,77,214.01038672801744,39,5,611,912,5645.8853043538675,13.305067889430504,417,216.02884186121017
956,196,297.2585085061629,9628,80,0,24,15263,98,1299.2773512946396,188,59,948,974,2327.8148990007303,24.771398930400466,938,38.49424520554539
64,5,358.9891772556926,39767,21,0,2,1639,77,305.793217952821,19,0,64,6,22.50582725462297,0.143967300795334,64,0.3604618202391608
939,94,657.2721468655476,44179,80,0,24,20973,115,429.2800742750277,164,56,989,808,2162.506643954091,76.16196642735855,701,47.20590222045129
162,9675,2.1721907007508285,10751,53,0,2,917,38,2.586475306236041,8707,2,157,16,445402.8827513067,4454.028827513067,109,7.099348771822963
64,24,232.26853331191367,13372,25,0,2,1724,127,127.99712177670371,7,1,64,31,16.07872195292522,0.8871401775299106,64,0.8190659507499065
64,10,144.50349894875953,4984,21,0,2,1129,116,113.21197869695463,20,0,64,8,25.14152758181767,1.4725543296099073,64,0.5352340322359613
686,105,103.85679859435452,50543,22,1,24,49051,76,372.30949031572334,54,82,1137,664,2326.9393158298817,33.8516315998908,670,230.33300584308003
779,29,252.83518623068034,56967,80,3,19,33633,96,232.7657610482331,64,87,833,884,1938.0952122049398,103.41024124406297,643,112.23486031246954
965,117,502.63082078357587,64937,80,3,16,43433,74,389.7715956885079,95,19,1142,527,575.7671516077319,38.24452408033696,414,105.54424446071896
186,2454,1830.2540118693923,63854,3389,0,24,11138,119,925.6358334773067,1388,401,85,116,4689.015781326605,206.39727850536121,103,14.897020562151091
502,115,159.34113748005643,53830,53,0,20,60053,95,623.9904563119078,94,95,926,1062,851.7517749041463,59.20078776839895,816,58.504069570485754
64,32,219.4072371653055,16269,25,0,2,2893,120,471.9605646274962,27,1,64,39,145.35156131914678,0.11764422343885764,64,0.9801310779895381
1386,280,605.9948498066868,50600,4444,0,24,49686,87,311.9379762746458,82,152,1434,1438,10861.018957438966,37.74929320828255,1293,0.23929284815026855
64,48,261.5984432023812,20412,80,0,2,3360,65,287.9370336117755,5,1,64,24,59.66371959455039,0.35472536377850916,64,0.8225067537552659
1443,698,327.72549393354365,57957,4444,0,25,60592,107,1653.5693615216846,752,181,1418,1482,8084.429185468747,98.74048867585637,1414,3.689497029493258
64,45,164.7126789348809,32551,53,0,2,3090,62,270.4120643572867,3,1,64,26,77.30275451817324,0.34440621999114557,64,2.069442242536352
64,43,156.98043612185165,18630,139,0,2,3121,76,388.10955368378904,21,0,64,36,57.23616017860476,0.1926553436077997,64,1.8021025336336873
1350,114,1710.116982666127,43603,4444,0,24,52487,50,1402.9492191926668,692,123,1495,1303,11238.407183807825,151.51439786207004,1378,5.114550205213163
133,1122,4000.451567558072,62497,1433,0,24,14856,111,4692.340649444749,1962,174,85,164,3067.6336591958657,178.4432366199919,182,10.84656748854436
179,662,508.6313681991046,49518,1433,0,24,12506,48,1225.5583285083783,624,386,198,171,5379.767705576371,157.53821220905976,147,21.621509156821915
1326,903,351.41027870079995,38467,7777,0,24,19035,62,2219.5391918434625,421,130,1375,1447,5185.50827841522,95.47934113373113,1421,116.18232674444454
166,2782,1566.442764660169,55787,22,0,24,14061,58,4805.782846765549,2187,286,131,101,1531.0853254935496,299.2781114402939,166,7.585689374982244
1327,928,1900.5357023946183,32081,9999,1,25,52484,101,841.5364758921191,259,103,1335,1368,5215.5921122500695,53.843186306604565,1219,47.97447694171062
1464,833,1743.5864682261301,57375,9999,0,25,62283,125,634.9093537916685,730,94,1400,1322,6884.011072526426,194.64802710017878,1391,59.24606290786096
145,8982,3.6250020006370467,58198,443,0,2,1802,59,2.302764615658009,8083,1,128,18,247779.17359553266,2477.7917359553267,86,0.4521752368265485
793,230,2353.4927435927234,14686,443,0,24,11345,49,391.453915014265,68,20,988,836,4229.712664404458,89.94822084992214,910,21.341779840404996
189,2237,7357.60294790271,60080,1433,0,24,8256,65,6509.596877244366,1882,420,109,188,2743.611759594175,661.0294875046615,155,49.059074035947404
121,9392,3.229634835734659,8054,443,0,2,1990,41,4.575174737954444,8452,3,131,1,290806.8706740823,2908.068706740823,198,5.306858832634624
1419,250,834.4292583380558,7366,5555,1,25,61985,35,502.3933095242554,222,26,1443,1427,27048.3324038779,117.57939296014104,1260,20.52825166236475
526,116,217.52017018445395,54634,80,3,17,52602,106,463.79887131189395,80,41,1132,549,1669.2252471508766,6.92823909690963,912,45.67650151393194
894,113,166.22783602905946,62475,22,3,24,37459,100,719.7259891489291,65,47,571,972,2060.3252448813273,22.267390470596112,651,24.861712906388952
945,242,756.1061621478896,19453,443,0,24,11646,118,1521.9946943064651,72,52,751,751,4915.348129710961,157.43127554219728,815,38.09196389391145
75,8284,1.9978936370244835,47323,53,0,2,1691,59,6.238001584854215,7455,1,192,3,414636.6876836138,4146.366876836138,80,13.767111604863846
64,11,138.67999171375425,48763,21,0,2,3002,70,537.9186595202261,13,1,64,1,94.69307536487001,0.15033152900398025,64,1.3539700521326716
114,1111,745.6323793846658,51829,1433,0,24,5607,76,5117.218084357844,808,337,103,190,2358.443184417807,355.0365132944508,117,8.05984343168012
64,38,685.6946762471212,7306,995,0,2,3369,108,110.92000504732636,16,1,64,25,19.517570697405816,0.13315685269430183,64,1.0975092959252686
1178,93,361.95020412143487,54429,80,1,21,21349,72,1199.4309751426836,27,36,836,1177,802.7774643876805,31.997929181310454,965,25.807964518315668
1451,320,1694.74423140785,35029,7777,0,25,21366,70,527.9381032838915,580,46,1439,1374,27685.927101658508,31.684214630863572,1362,35.6886237815376
1316,704,985.7874521417676,37433,5555,1,24,39609,37,938.2329968460552,725,130,1307,1427,3904.4516774299946,42.41235434216104,1404,2.432366056584895
1098,23,456.0635045278095,60902,22,3,21,54147,93,585.4237731439432,99,13,552,576,1413.786538208899,10.41179015503813,564,35.616236385359535
128,9296,8.290379289747307,8154,80,0,2,1993,56,6.313950768764427,8366,1,51,0,112129.97228602486,1121.2997228602487,79,1.625693631205051
1373,940,1106.5406064510748,25096,9999,0,25,57081,47,341.14530191823826,346,73,1461,1320,8723.47385496095,21.95805892411235,1295,6.270470503178189
188,13759,21.199153421322205,28376,80,0,2,820,56,3.4816809634933166,12383,2,89,12,64903.53518627369,649.0353518627369,160,27.116329628781827
47,10729,1.0404188982499407,34244,80,0,2,1287,61,2.1430014495120755,9656,3,194,6,1031219.2539031104,10312.192539031104,167,10.698892256333892
171,8654,4.696300558077388,12747,80,0,2,1495,44,11.590833032264477,7788,0,121,9,184272.70343921194,1842.7270343921193,130,10.272542037034011
515,110,454.4870217632519,53747,443,3,18,60380,93,218.50823415723752,22,94,1036,955,1097.095392923624,8.24280373538604,410,220.4940675700052
1394,737,294.4847536361738,21767,9999,1,25,56518,67,457.3026552274986,693,36,1423,1342,25668.165427218348,21.97001169135815,1420,37.69133413400232
125,8492,3.023502655041674,5258,443,0,2,862,55,1.338959928280595,7642,2,153,17,280866.2987558366,2808.6629875583662,148,0.6245231322412117
1488,880,453.9174676332277,57904,5555,1,25,47928,103,1279.4319538735078,304,107,1483,1340,15384.115458764618,76.93729258039949,1372,32.50768716698623
124,7184,2.1809023831814383,31197,443,0,2,1741,33,5.5312884480818765,6465,2,87,8,329404.931435775,3294.04931435775,72,8.452721203514933
798,251,448.78484424300035,23862,80,0,24,11227,99,330.21914566407537,150,34,786,790,1775.824293708848,40.967753381165565,787,29.574688813020007
64,11,302.72230226515916,11397,21,0,2,3876,114,185.20604095603738,18,0,64,31,34.43008525339949,0.41931594457208576,64,0.863369177490686
149,1259,717.0967598112101,63376,3306,0,24,14606,119,2557.079089702148,1639,374,155,85,5493.494503486378,176.94257496058356,117,1.0808277316742945
735,219,375.9548822176732,19680,8080,0,24,19692,69,499.3181277653235,154,46,958,957,3720.869056820273,19.48475990658272,917,5.308822670287003
931,105,450.7007451826479,26462,80,0,24,12961,79,827.4145808131523,227,53,702,949,4425.008627793413,132.94406966033588,803,40.33318962637791
799,182,1530.346226815261,26920,8080,0,24,14836,74,503.0146878421531,186,23,910,979,6724.307119720233,62.54221318033732,876,72.27124890391205
1404,612,560.9011306066191,56123,4444,1,25,63775,50,1624.7087687439682,160,110,1408,1405,8807.302461165254,50.73833753193913,1300,23.596327784626745
1463,814,521.4065869640717,47744,5555,0,24,15755,106,680.8431940205246,782,143,1432,1454,21990.99202468024,40.23259470943729,1399,58.140124435457906
